Student ID,Question ID,topic,difficulty,correct,Response Time
CyGywfdJf5VZ,64,,easy,1,7500
CyGywfdJf5VZ,65,,easy,1,10621
CyGywfdJf5VZ,66,,easy,1,7500
CyGywfdJf5VZ,67,,medium,1,22053
CyGywfdJf5VZ,68,,easy,1,14560
CyGywfdJf5VZ,69,,easy,1,12453
CyGywfdJf5VZ,70,,easy,1,7500
CyGywfdJf5VZ,71,,easy,1,12786
CyGywfdJf5VZ,72,,medium,0,23456
CyGywfdJf5VZ,73,,easy,1,11412
CyGywfdJf5VZ,74,,easy,1,7500
CyGywfdJf5VZ,75,,medium,1,24202
CyGywfdJf5VZ,76,,easy,1,17867
CyGywfdJf5VZ,77,,medium,0,23916
CyGywfdJf5VZ,78,,medium,1,22332
CyGywfdJf5VZ,79,,easy,0,20239
CyGywfdJf5VZ,80,,easy,1,11726
CyGywfdJf5VZ,81,,easy,1,17054
CyGywfdJf5VZ,82,,easy,1,12826
CyGywfdJf5VZ,83,,easy,1,12642
CyGywfdJf5VZ,84,,easy,1,12453
CyGywfdJf5VZ,85,,medium,1,22625
CyGywfdJf5VZ,86,,easy,1,11412
CyGywfdJf5VZ,87,,easy,1,12786
CyGywfdJf5VZ,88,,easy,1,12655
CyGywfdJf5VZ,89,,easy,1,17054
CyGywfdJf5VZ,90,,hard,1,22486
nWRIo9XQJBPf,61,,easy,1,15659
nWRIo9XQJBPf,62,,easy,1,17117
nWRIo9XQJBPf,63,,easy,1,19714
nWRIo9XQJBPf,64,,easy,1,11094
nWRIo9XQJBPf,65,,easy,1,15659
nWRIo9XQJBPf,66,,easy,1,11094
nWRIo9XQJBPf,67,,medium,1,30495
nWRIo9XQJBPf,68,,easy,1,19714
nWRIo9XQJBPf,69,,easy,1,16245
nWRIo9XQJBPf,70,,easy,1,11094
nWRIo9XQJBPf,71,,easy,0,22606
nWRIo9XQJBPf,72,,medium,0,35341
nWRIo9XQJBPf,73,,easy,1,15451
nWRIo9XQJBPf,74,,easy,1,11094
nWRIo9XQJBPf,75,,medium,1,33467
nWRIo9XQJBPf,76,,easy,0,26950
nWRIo9XQJBPf,77,,medium,0,36256
nWRIo9XQJBPf,78,,medium,0,35341
nWRIo9XQJBPf,79,,easy,1,22560
nWRIo9XQJBPf,80,,easy,1,15877
nWRIo9XQJBPf,81,,easy,1,21633
nWRIo9XQJBPf,82,,easy,1,16613
nWRIo9XQJBPf,83,,easy,1,17117
nWRIo9XQJBPf,84,,easy,1,16245
nWRIo9XQJBPf,85,,medium,1,31285
nWRIo9XQJBPf,86,,easy,1,15451
nWRIo9XQJBPf,87,,easy,1,16452
nWRIo9XQJBPf,88,,easy,1,15881
nWRIo9XQJBPf,89,,easy,1,21633
nWRIo9XQJBPf,90,,hard,0,31137
BOOMKrcykzvF,61,,easy,1,10455
BOOMKrcykzvF,62,,easy,1,13583
BOOMKrcykzvF,63,,easy,1,15484
BOOMKrcykzvF,64,,easy,1,7445
BOOMKrcykzvF,65,,easy,1,10455
BOOMKrcykzvF,66,,easy,1,7445
BOOMKrcykzvF,67,,medium,1,23322
BOOMKrcykzvF,68,,easy,1,15484
BOOMKrcykzvF,69,,easy,1,13153
BOOMKrcykzvF,70,,easy,0,7955
BOOMKrcykzvF,71,,easy,1,13989
BOOMKrcykzvF,72,,medium,0,19379
BOOMKrcykzvF,73,,easy,1,12191
BOOMKrcykzvF,74,,easy,1,7445
BOOMKrcykzvF,75,,medium,0,21351
BOOMKrcykzvF,76,,easy,1,18442
BOOMKrcykzvF,77,,medium,1,23378
BOOMKrcykzvF,78,,medium,1,22850
BOOMKrcykzvF,79,,easy,0,16882
BOOMKrcykzvF,80,,easy,1,12479
BOOMKrcykzvF,81,,easy,1,14792
BOOMKrcykzvF,82,,easy,0,14166
BOOMKrcykzvF,83,,easy,1,13583
BOOMKrcykzvF,84,,easy,1,13153
BOOMKrcykzvF,85,,medium,1,23646
BOOMKrcykzvF,86,,easy,1,12191
BOOMKrcykzvF,87,,easy,0,15076
BOOMKrcykzvF,88,,easy,0,14896
BOOMKrcykzvF,89,,easy,0,15754
BOOMKrcykzvF,90,,hard,0,18808
tmTN8RB25aRn,61,,easy,1,14428
tmTN8RB25aRn,62,,easy,1,15768
tmTN8RB25aRn,63,,easy,1,18160
tmTN8RB25aRn,64,,easy,1,10220
tmTN8RB25aRn,65,,easy,1,14428
tmTN8RB25aRn,66,,easy,1,10220
tmTN8RB25aRn,67,,medium,0,33032
tmTN8RB25aRn,68,,easy,1,18160
tmTN8RB25aRn,69,,easy,1,14799
tmTN8RB25aRn,70,,easy,1,10220
tmTN8RB25aRn,71,,easy,1,14987
tmTN8RB25aRn,72,,medium,1,28173
tmTN8RB25aRn,73,,easy,1,14234
tmTN8RB25aRn,74,,easy,1,10220
tmTN8RB25aRn,75,,medium,1,30532
tmTN8RB25aRn,76,,easy,1,20615
tmTN8RB25aRn,77,,medium,1,28714
tmTN8RB25aRn,78,,medium,0,33357
tmTN8RB25aRn,79,,easy,1,20399
tmTN8RB25aRn,80,,easy,1,14626
tmTN8RB25aRn,81,,easy,1,19791
tmTN8RB25aRn,82,,easy,1,15523
tmTN8RB25aRn,83,,easy,1,15768
tmTN8RB25aRn,84,,easy,1,14799
tmTN8RB25aRn,85,,medium,1,28542
tmTN8RB25aRn,86,,easy,1,14234
tmTN8RB25aRn,87,,easy,1,14987
tmTN8RB25aRn,88,,easy,1,14492
tmTN8RB25aRn,89,,easy,1,19791
tmTN8RB25aRn,90,,hard,0,33078
kfwxRJXSzs3o,61,,easy,1,11640
kfwxRJXSzs3o,62,,easy,1,14920
kfwxRJXSzs3o,63,,easy,1,16929
kfwxRJXSzs3o,64,,easy,1,8289
kfwxRJXSzs3o,65,,easy,1,11640
kfwxRJXSzs3o,66,,easy,1,8289
kfwxRJXSzs3o,67,,medium,1,26373
kfwxRJXSzs3o,68,,easy,1,16929
kfwxRJXSzs3o,69,,easy,1,14446
kfwxRJXSzs3o,70,,easy,1,8289
kfwxRJXSzs3o,71,,easy,1,14832
kfwxRJXSzs3o,72,,medium,0,26074
kfwxRJXSzs3o,73,,easy,1,13269
kfwxRJXSzs3o,74,,easy,1,8289
kfwxRJXSzs3o,75,,medium,1,29427
kfwxRJXSzs3o,76,,easy,0,21807
kfwxRJXSzs3o,77,,medium,1,27324
kfwxRJXSzs3o,78,,medium,1,26707
kfwxRJXSzs3o,79,,easy,0,21542
kfwxRJXSzs3o,80,,easy,1,13635
kfwxRJXSzs3o,81,,easy,1,19755
kfwxRJXSzs3o,82,,easy,0,16892
kfwxRJXSzs3o,83,,easy,1,14920
kfwxRJXSzs3o,84,,easy,1,14446
kfwxRJXSzs3o,85,,medium,0,26397
kfwxRJXSzs3o,86,,easy,1,13269
kfwxRJXSzs3o,87,,easy,1,14832
kfwxRJXSzs3o,88,,easy,1,14680
kfwxRJXSzs3o,89,,easy,1,19755
kfwxRJXSzs3o,90,,hard,0,25069
BJE8NOUNFGYz,61,,easy,1,11699
BJE8NOUNFGYz,62,,easy,1,13794
BJE8NOUNFGYz,63,,easy,1,15887
BJE8NOUNFGYz,64,,easy,1,8234
BJE8NOUNFGYz,65,,easy,1,11699
BJE8NOUNFGYz,66,,easy,1,8234
BJE8NOUNFGYz,67,,medium,0,26767
BJE8NOUNFGYz,68,,easy,1,15887
BJE8NOUNFGYz,69,,easy,1,13509
BJE8NOUNFGYz,70,,easy,1,8234
BJE8NOUNFGYz,71,,easy,0,17800
BJE8NOUNFGYz,72,,medium,1,25561
BJE8NOUNFGYz,73,,easy,1,12452
BJE8NOUNFGYz,74,,easy,1,8234
BJE8NOUNFGYz,75,,medium,0,29652
BJE8NOUNFGYz,76,,easy,1,19275
BJE8NOUNFGYz,77,,medium,1,25963
BJE8NOUNFGYz,78,,medium,0,27380
BJE8NOUNFGYz,79,,easy,1,19073
BJE8NOUNFGYz,80,,easy,1,12795
BJE8NOUNFGYz,81,,easy,0,20367
BJE8NOUNFGYz,82,,easy,0,18155
BJE8NOUNFGYz,83,,easy,1,13794
BJE8NOUNFGYz,84,,easy,1,13509
BJE8NOUNFGYz,85,,medium,0,27720
BJE8NOUNFGYz,86,,easy,1,12452
BJE8NOUNFGYz,87,,easy,1,13745
BJE8NOUNFGYz,88,,easy,1,13728
BJE8NOUNFGYz,89,,easy,1,18333
BJE8NOUNFGYz,90,,hard,0,26513
GiEhMndZmOa5,61,,easy,1,12552
GiEhMndZmOa5,62,,easy,1,14892
GiEhMndZmOa5,63,,easy,1,17152
GiEhMndZmOa5,64,,easy,1,8835
GiEhMndZmOa5,65,,easy,1,12552
GiEhMndZmOa5,66,,easy,1,8835
GiEhMndZmOa5,67,,medium,1,27299
GiEhMndZmOa5,68,,easy,1,17152
GiEhMndZmOa5,69,,easy,1,14584
GiEhMndZmOa5,70,,easy,1,8835
GiEhMndZmOa5,71,,easy,1,14974
GiEhMndZmOa5,72,,medium,0,29035
GiEhMndZmOa5,73,,easy,1,13443
GiEhMndZmOa5,74,,easy,1,8835
GiEhMndZmOa5,75,,medium,1,29960
GiEhMndZmOa5,76,,easy,1,20999
GiEhMndZmOa5,77,,medium,1,28004
GiEhMndZmOa5,78,,medium,0,29035
GiEhMndZmOa5,79,,easy,1,20779
GiEhMndZmOa5,80,,easy,1,13814
GiEhMndZmOa5,81,,easy,1,19972
GiEhMndZmOa5,82,,easy,1,15021
GiEhMndZmOa5,83,,easy,1,14892
GiEhMndZmOa5,84,,easy,1,14584
GiEhMndZmOa5,85,,medium,1,28007
GiEhMndZmOa5,86,,easy,1,13443
GiEhMndZmOa5,87,,easy,1,14974
GiEhMndZmOa5,88,,easy,1,14820
GiEhMndZmOa5,89,,easy,1,19972
GiEhMndZmOa5,90,,hard,0,28116
dF0r7wVjsLSV,91,,easy,1,16554
dF0r7wVjsLSV,92,,easy,1,11553
dF0r7wVjsLSV,93,,easy,1,11553
dF0r7wVjsLSV,94,,easy,1,11553
dF0r7wVjsLSV,95,,easy,1,14234
dF0r7wVjsLSV,96,,easy,1,11208
dF0r7wVjsLSV,97,,easy,1,14458
dF0r7wVjsLSV,98,,easy,1,11208
dF0r7wVjsLSV,99,,easy,1,11208
dF0r7wVjsLSV,100,,easy,1,11846
dF0r7wVjsLSV,101,,easy,1,11208
dF0r7wVjsLSV,102,,easy,0,15706
dF0r7wVjsLSV,103,,hard,0,19310
dF0r7wVjsLSV,104,,easy,1,11846
dF0r7wVjsLSV,105,,easy,1,15426
dF0r7wVjsLSV,106,,easy,0,14132
dF0r7wVjsLSV,107,,medium,0,27993
dF0r7wVjsLSV,108,,medium,0,23692
dF0r7wVjsLSV,109,,medium,0,25153
dF0r7wVjsLSV,110,,easy,1,14338
dF0r7wVjsLSV,111,,medium,0,25895
dF0r7wVjsLSV,112,,easy,1,25058
dF0r7wVjsLSV,113,,easy,1,16554
dF0r7wVjsLSV,114,,easy,1,22272
dF0r7wVjsLSV,115,,easy,1,14338
dF0r7wVjsLSV,116,,easy,1,16893
dF0r7wVjsLSV,117,,easy,1,11208
dF0r7wVjsLSV,118,,hard,0,20085
dF0r7wVjsLSV,119,,hard,1,26395
dF0r7wVjsLSV,120,,easy,1,14458
W0EkQhrkI3an,91,,easy,1,14398
W0EkQhrkI3an,92,,easy,1,10621
W0EkQhrkI3an,93,,easy,1,10621
W0EkQhrkI3an,94,,easy,1,10621
W0EkQhrkI3an,95,,easy,1,12156
W0EkQhrkI3an,96,,easy,1,10218
W0EkQhrkI3an,97,,easy,1,12420
W0EkQhrkI3an,98,,easy,1,10218
W0EkQhrkI3an,99,,easy,1,10218
W0EkQhrkI3an,100,,easy,1,10332
W0EkQhrkI3an,101,,easy,1,10218
W0EkQhrkI3an,102,,easy,1,12453
W0EkQhrkI3an,103,,hard,0,16323
W0EkQhrkI3an,104,,easy,1,10332
W0EkQhrkI3an,105,,easy,1,13418
W0EkQhrkI3an,106,,easy,1,10136
W0EkQhrkI3an,107,,medium,1,24247
W0EkQhrkI3an,108,,medium,0,21545
W0EkQhrkI3an,109,,medium,0,22726
W0EkQhrkI3an,110,,easy,1,12453
W0EkQhrkI3an,111,,medium,0,23420
W0EkQhrkI3an,112,,easy,1,21767
W0EkQhrkI3an,113,,easy,1,14398
W0EkQhrkI3an,114,,easy,1,18408
W0EkQhrkI3an,115,,easy,1,12453
W0EkQhrkI3an,116,,easy,1,14694
W0EkQhrkI3an,117,,easy,1,10218
W0EkQhrkI3an,118,,hard,0,18628
W0EkQhrkI3an,119,,hard,1,22400
W0EkQhrkI3an,120,,easy,1,12420
d5279GvwAinX,91,,easy,1,16782
d5279GvwAinX,92,,easy,1,11845
d5279GvwAinX,93,,easy,1,11845
d5279GvwAinX,94,,easy,1,11845
d5279GvwAinX,95,,easy,1,14430
d5279GvwAinX,96,,easy,0,14774
d5279GvwAinX,97,,easy,1,14657
d5279GvwAinX,98,,easy,1,11492
d5279GvwAinX,99,,easy,1,11492
d5279GvwAinX,100,,easy,0,13335
d5279GvwAinX,101,,easy,1,11492
d5279GvwAinX,102,,easy,0,16236
d5279GvwAinX,103,,hard,0,19693
d5279GvwAinX,104,,easy,1,12009
d5279GvwAinX,105,,easy,1,15639
d5279GvwAinX,106,,easy,0,14774
d5279GvwAinX,107,,medium,1,28488
d5279GvwAinX,108,,medium,1,22657
d5279GvwAinX,109,,medium,1,26514
d5279GvwAinX,110,,easy,1,14535
d5279GvwAinX,111,,medium,1,26163
d5279GvwAinX,112,,easy,0,27098
d5279GvwAinX,113,,easy,1,16782
d5279GvwAinX,114,,easy,0,23790
d5279GvwAinX,115,,easy,1,14535
d5279GvwAinX,116,,easy,1,17126
d5279GvwAinX,117,,easy,1,11492
d5279GvwAinX,118,,hard,0,20484
d5279GvwAinX,119,,hard,0,25138
d5279GvwAinX,120,,easy,1,14657
AQklHbi5bt8l,91,,easy,1,16945
AQklHbi5bt8l,92,,easy,1,12691
AQklHbi5bt8l,93,,easy,1,12691
AQklHbi5bt8l,94,,easy,1,12691
AQklHbi5bt8l,95,,easy,1,14549
AQklHbi5bt8l,96,,easy,1,12171
AQklHbi5bt8l,97,,easy,1,14778
AQklHbi5bt8l,98,,easy,1,12171
AQklHbi5bt8l,99,,easy,1,12171
AQklHbi5bt8l,100,,easy,1,12231
AQklHbi5bt8l,101,,easy,1,12171
AQklHbi5bt8l,102,,easy,1,14655
AQklHbi5bt8l,103,,hard,0,19017
AQklHbi5bt8l,104,,easy,1,12231
AQklHbi5bt8l,105,,easy,0,19878
AQklHbi5bt8l,106,,easy,1,12074
AQklHbi5bt8l,107,,medium,1,30162
AQklHbi5bt8l,108,,medium,1,23635
AQklHbi5bt8l,109,,medium,0,27789
AQklHbi5bt8l,110,,easy,1,14655
AQklHbi5bt8l,111,,medium,0,28636
AQklHbi5bt8l,112,,easy,1,25708
AQklHbi5bt8l,113,,easy,1,16945
AQklHbi5bt8l,114,,easy,1,23287
AQklHbi5bt8l,115,,easy,0,17409
AQklHbi5bt8l,116,,easy,0,21040
AQklHbi5bt8l,117,,easy,1,12171
AQklHbi5bt8l,118,,hard,0,23409
AQklHbi5bt8l,119,,hard,0,27232
AQklHbi5bt8l,120,,easy,1,14778
B0dezLVzpGHZ,91,,easy,1,14398
B0dezLVzpGHZ,92,,easy,1,10621
B0dezLVzpGHZ,93,,easy,1,10621
B0dezLVzpGHZ,94,,easy,1,10621
B0dezLVzpGHZ,95,,easy,1,12156
B0dezLVzpGHZ,96,,easy,1,10218
B0dezLVzpGHZ,97,,easy,1,12420
B0dezLVzpGHZ,98,,easy,1,10218
B0dezLVzpGHZ,99,,easy,1,10218
B0dezLVzpGHZ,100,,easy,1,10332
B0dezLVzpGHZ,101,,easy,1,10218
B0dezLVzpGHZ,102,,easy,1,12453
B0dezLVzpGHZ,103,,hard,1,17357
B0dezLVzpGHZ,104,,easy,1,10332
B0dezLVzpGHZ,105,,easy,1,13418
B0dezLVzpGHZ,106,,easy,1,10136
B0dezLVzpGHZ,107,,medium,1,24247
B0dezLVzpGHZ,108,,medium,1,18683
B0dezLVzpGHZ,109,,medium,0,22726
B0dezLVzpGHZ,110,,easy,1,12453
B0dezLVzpGHZ,111,,medium,0,23420
B0dezLVzpGHZ,112,,easy,1,21767
B0dezLVzpGHZ,113,,easy,1,14398
B0dezLVzpGHZ,114,,easy,0,21228
B0dezLVzpGHZ,115,,easy,1,12453
B0dezLVzpGHZ,116,,easy,1,14694
B0dezLVzpGHZ,117,,easy,1,10218
B0dezLVzpGHZ,118,,hard,1,20178
B0dezLVzpGHZ,119,,hard,0,22271
B0dezLVzpGHZ,120,,easy,1,12420
jkDHRLkdOO06,91,,easy,1,16983
jkDHRLkdOO06,92,,easy,1,14532
jkDHRLkdOO06,93,,easy,1,14532
jkDHRLkdOO06,94,,easy,1,14532
jkDHRLkdOO06,95,,easy,1,15298
jkDHRLkdOO06,96,,easy,1,14026
jkDHRLkdOO06,97,,easy,1,15204
jkDHRLkdOO06,98,,easy,1,14026
jkDHRLkdOO06,99,,easy,1,14026
jkDHRLkdOO06,100,,easy,1,12983
jkDHRLkdOO06,101,,easy,1,14026
jkDHRLkdOO06,102,,easy,1,15076
jkDHRLkdOO06,103,,hard,0,21346
jkDHRLkdOO06,104,,easy,1,12983
jkDHRLkdOO06,105,,easy,1,15957
jkDHRLkdOO06,106,,easy,1,13914
jkDHRLkdOO06,107,,medium,1,31115
jkDHRLkdOO06,108,,medium,1,24081
jkDHRLkdOO06,109,,medium,1,29345
jkDHRLkdOO06,110,,easy,1,15076
jkDHRLkdOO06,111,,medium,1,28427
jkDHRLkdOO06,112,,easy,1,26459
jkDHRLkdOO06,113,,easy,1,16983
jkDHRLkdOO06,114,,easy,1,23726
jkDHRLkdOO06,115,,easy,1,15076
jkDHRLkdOO06,116,,easy,1,17297
jkDHRLkdOO06,117,,easy,1,14026
jkDHRLkdOO06,118,,hard,0,24361
jkDHRLkdOO06,119,,hard,1,29324
jkDHRLkdOO06,120,,easy,1,15204
P76XnTmOjZzU,91,,easy,1,18300
P76XnTmOjZzU,92,,easy,1,15659
P76XnTmOjZzU,93,,easy,1,15659
P76XnTmOjZzU,94,,easy,1,15659
P76XnTmOjZzU,95,,easy,1,16485
P76XnTmOjZzU,96,,easy,1,15115
P76XnTmOjZzU,97,,easy,1,16384
P76XnTmOjZzU,98,,easy,1,15115
P76XnTmOjZzU,99,,easy,1,15115
P76XnTmOjZzU,100,,easy,1,13990
P76XnTmOjZzU,101,,easy,1,15115
P76XnTmOjZzU,102,,easy,1,16245
P76XnTmOjZzU,103,,hard,0,22801
P76XnTmOjZzU,104,,easy,1,13990
P76XnTmOjZzU,105,,easy,1,17195
P76XnTmOjZzU,106,,easy,1,14994
P76XnTmOjZzU,107,,medium,1,33529
P76XnTmOjZzU,108,,medium,1,25949
P76XnTmOjZzU,109,,medium,1,31352
P76XnTmOjZzU,110,,easy,1,16245
P76XnTmOjZzU,111,,medium,1,30632
P76XnTmOjZzU,112,,easy,1,28512
P76XnTmOjZzU,113,,easy,1,18300
P76XnTmOjZzU,114,,easy,1,25567
P76XnTmOjZzU,115,,easy,1,16245
P76XnTmOjZzU,116,,easy,1,18639
P76XnTmOjZzU,117,,easy,1,15115
P76XnTmOjZzU,118,,hard,0,26021
P76XnTmOjZzU,119,,hard,1,31213
P76XnTmOjZzU,120,,easy,0,22718
cCanr1FJP4WP,91,,easy,1,16983
cCanr1FJP4WP,92,,easy,1,14532
cCanr1FJP4WP,93,,easy,1,14532
cCanr1FJP4WP,94,,easy,1,14532
cCanr1FJP4WP,95,,easy,1,15298
cCanr1FJP4WP,96,,easy,1,14026
cCanr1FJP4WP,97,,easy,1,15204
cCanr1FJP4WP,98,,easy,1,14026
cCanr1FJP4WP,99,,easy,1,14026
cCanr1FJP4WP,100,,easy,1,12983
cCanr1FJP4WP,101,,easy,1,14026
cCanr1FJP4WP,102,,easy,1,15076
cCanr1FJP4WP,103,,hard,0,21346
cCanr1FJP4WP,104,,easy,1,12983
cCanr1FJP4WP,105,,easy,1,15957
cCanr1FJP4WP,106,,easy,1,13914
cCanr1FJP4WP,107,,medium,1,31115
cCanr1FJP4WP,108,,medium,1,24081
cCanr1FJP4WP,109,,medium,1,29345
cCanr1FJP4WP,110,,easy,1,15076
cCanr1FJP4WP,111,,medium,1,28427
cCanr1FJP4WP,112,,easy,1,26459
cCanr1FJP4WP,113,,easy,1,16983
cCanr1FJP4WP,114,,easy,1,23726
cCanr1FJP4WP,115,,easy,1,15076
cCanr1FJP4WP,116,,easy,1,17297
cCanr1FJP4WP,117,,easy,1,14026
cCanr1FJP4WP,118,,hard,0,24361
cCanr1FJP4WP,119,,hard,1,29324
cCanr1FJP4WP,120,,easy,1,15204
k4QQVURTfMls,91,,easy,1,16281
k4QQVURTfMls,92,,easy,1,11379
k4QQVURTfMls,93,,easy,1,11379
k4QQVURTfMls,94,,easy,1,11379
k4QQVURTfMls,95,,easy,1,13942
k4QQVURTfMls,96,,easy,0,13833
k4QQVURTfMls,97,,easy,1,14161
k4QQVURTfMls,98,,easy,0,13833
k4QQVURTfMls,99,,easy,1,11040
k4QQVURTfMls,100,,easy,1,11603
k4QQVURTfMls,101,,easy,1,11040
k4QQVURTfMls,102,,easy,1,14044
k4QQVURTfMls,103,,hard,0,17733
k4QQVURTfMls,104,,easy,1,11603
k4QQVURTfMls,105,,easy,0,17475
k4QQVURTfMls,106,,easy,1,11117
k4QQVURTfMls,107,,medium,1,27852
k4QQVURTfMls,108,,medium,0,22132
k4QQVURTfMls,109,,medium,0,23146
k4QQVURTfMls,110,,easy,0,15431
k4QQVURTfMls,111,,medium,1,25236
k4QQVURTfMls,112,,easy,0,24235
k4QQVURTfMls,113,,easy,1,16281
k4QQVURTfMls,114,,easy,1,22039
k4QQVURTfMls,115,,easy,1,14044
k4QQVURTfMls,116,,easy,0,18201
k4QQVURTfMls,117,,easy,1,11040
k4QQVURTfMls,118,,hard,0,17974
k4QQVURTfMls,119,,hard,0,22683
k4QQVURTfMls,120,,easy,1,14161
m7l9wOWJlnvS,91,,easy,1,16983
m7l9wOWJlnvS,92,,easy,1,14532
m7l9wOWJlnvS,93,,easy,1,14532
m7l9wOWJlnvS,94,,easy,1,14532
m7l9wOWJlnvS,95,,easy,1,15298
m7l9wOWJlnvS,96,,easy,1,14026
m7l9wOWJlnvS,97,,easy,1,15204
m7l9wOWJlnvS,98,,easy,1,14026
m7l9wOWJlnvS,99,,easy,1,14026
m7l9wOWJlnvS,100,,easy,1,12983
m7l9wOWJlnvS,101,,easy,1,14026
m7l9wOWJlnvS,102,,easy,1,15076
m7l9wOWJlnvS,103,,hard,0,21346
m7l9wOWJlnvS,104,,easy,1,12983
m7l9wOWJlnvS,105,,easy,1,15957
m7l9wOWJlnvS,106,,easy,1,13914
m7l9wOWJlnvS,107,,medium,1,31115
m7l9wOWJlnvS,108,,medium,1,24081
m7l9wOWJlnvS,109,,medium,0,29446
m7l9wOWJlnvS,110,,easy,1,15076
m7l9wOWJlnvS,111,,medium,1,28427
m7l9wOWJlnvS,112,,easy,1,26459
m7l9wOWJlnvS,113,,easy,1,16983
m7l9wOWJlnvS,114,,easy,1,23726
m7l9wOWJlnvS,115,,easy,1,15076
m7l9wOWJlnvS,116,,easy,1,17297
m7l9wOWJlnvS,117,,easy,1,14026
m7l9wOWJlnvS,118,,hard,0,24361
m7l9wOWJlnvS,119,,hard,1,29324
m7l9wOWJlnvS,120,,easy,1,15204
kfwxRJXSzs3o,91,,easy,1,16679
kfwxRJXSzs3o,92,,easy,1,11640
kfwxRJXSzs3o,93,,easy,1,11640
kfwxRJXSzs3o,94,,easy,1,11640
kfwxRJXSzs3o,95,,easy,1,14341
kfwxRJXSzs3o,96,,easy,1,11293
kfwxRJXSzs3o,97,,easy,0,15774
kfwxRJXSzs3o,98,,easy,1,11293
kfwxRJXSzs3o,99,,easy,1,11293
kfwxRJXSzs3o,100,,easy,0,12764
kfwxRJXSzs3o,101,,easy,1,11293
kfwxRJXSzs3o,102,,easy,1,14446
kfwxRJXSzs3o,103,,hard,0,16858
kfwxRJXSzs3o,104,,easy,0,12764
kfwxRJXSzs3o,105,,easy,0,17529
kfwxRJXSzs3o,106,,easy,1,11203
kfwxRJXSzs3o,107,,medium,0,28143
kfwxRJXSzs3o,108,,medium,0,23919
kfwxRJXSzs3o,109,,medium,0,25084
kfwxRJXSzs3o,110,,easy,0,15541
kfwxRJXSzs3o,111,,medium,0,26034
kfwxRJXSzs3o,112,,easy,1,25381
kfwxRJXSzs3o,113,,easy,0,18360
kfwxRJXSzs3o,114,,easy,1,22387
kfwxRJXSzs3o,115,,easy,1,14446
kfwxRJXSzs3o,116,,easy,1,17021
kfwxRJXSzs3o,117,,easy,1,11293
kfwxRJXSzs3o,118,,hard,0,20752
kfwxRJXSzs3o,119,,hard,1,26788
kfwxRJXSzs3o,120,,easy,1,14567
0Hpj01paAdfZ,91,,easy,1,16554
0Hpj01paAdfZ,92,,easy,1,11553
0Hpj01paAdfZ,93,,easy,1,11553
0Hpj01paAdfZ,94,,easy,1,11553
0Hpj01paAdfZ,95,,easy,1,14234
0Hpj01paAdfZ,96,,easy,1,11208
0Hpj01paAdfZ,97,,easy,1,14458
0Hpj01paAdfZ,98,,easy,1,11208
0Hpj01paAdfZ,99,,easy,1,11208
0Hpj01paAdfZ,100,,easy,1,11846
0Hpj01paAdfZ,101,,easy,1,11208
0Hpj01paAdfZ,102,,easy,0,15610
0Hpj01paAdfZ,103,,hard,0,19192
0Hpj01paAdfZ,104,,easy,1,11846
0Hpj01paAdfZ,105,,easy,1,15426
0Hpj01paAdfZ,106,,easy,1,11119
0Hpj01paAdfZ,107,,medium,0,27821
0Hpj01paAdfZ,108,,medium,0,23547
0Hpj01paAdfZ,109,,medium,0,24999
0Hpj01paAdfZ,110,,easy,1,14338
0Hpj01paAdfZ,111,,medium,0,25736
0Hpj01paAdfZ,112,,easy,0,26223
0Hpj01paAdfZ,113,,easy,1,16554
0Hpj01paAdfZ,114,,easy,1,22272
0Hpj01paAdfZ,115,,easy,1,14338
0Hpj01paAdfZ,116,,easy,1,16893
0Hpj01paAdfZ,117,,easy,1,11208
0Hpj01paAdfZ,118,,hard,0,19962
0Hpj01paAdfZ,119,,hard,0,24498
0Hpj01paAdfZ,120,,easy,1,14458
CprL2LITeTET,91,,easy,1,25712
CprL2LITeTET,92,,easy,1,22001
CprL2LITeTET,93,,easy,1,22001
CprL2LITeTET,94,,easy,1,22001
CprL2LITeTET,95,,easy,1,23161
CprL2LITeTET,96,,easy,1,21236
CprL2LITeTET,97,,easy,1,23019
CprL2LITeTET,98,,easy,1,21236
CprL2LITeTET,99,,easy,1,21236
CprL2LITeTET,100,,easy,1,19656
CprL2LITeTET,101,,easy,1,21236
CprL2LITeTET,102,,easy,1,22825
CprL2LITeTET,103,,hard,1,33971
CprL2LITeTET,104,,easy,1,19656
CprL2LITeTET,105,,easy,1,24159
CprL2LITeTET,106,,easy,1,21066
CprL2LITeTET,107,,medium,0,45204
CprL2LITeTET,108,,medium,1,35687
CprL2LITeTET,109,,medium,1,40379
CprL2LITeTET,110,,easy,1,22825
CprL2LITeTET,111,,medium,1,39117
CprL2LITeTET,112,,easy,1,37870
CprL2LITeTET,113,,easy,1,25712
CprL2LITeTET,114,,easy,1,35162
CprL2LITeTET,115,,easy,1,22825
CprL2LITeTET,116,,easy,1,26187
CprL2LITeTET,117,,easy,1,21236
CprL2LITeTET,118,,hard,0,30738
CprL2LITeTET,119,,hard,1,40351
CprL2LITeTET,120,,easy,1,23019
BhvtwuIg7wvF,91,,easy,1,13843
BhvtwuIg7wvF,92,,easy,1,12670
BhvtwuIg7wvF,93,,easy,1,12670
BhvtwuIg7wvF,94,,easy,1,12670
BhvtwuIg7wvF,95,,easy,1,12555
