student_id,quiz_id,session_id,question_id,question_in_quiz,response_time,accuracy_so_far,number_of_questions_answered_so_far,accuracy_easy_so_far,accuracy_medium_so_far,accuracy_hard_so_far,average_response_time_so_far,last_1_correctness,last_2_correctness,last_3_correctness,correct
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,124,4,12759.0,0.6666666666666666,3,1.0,0.0,0.0,17752.666666666668,1,0,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,125,5,11875.0,0.75,4,1.0,0.0,0.0,16504.25,1,1,0,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,126,6,16937.0,0.8,5,1.0,0.0,0.0,15578.4,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,127,7,27012.0,0.8333333333333334,6,1.0,0.0,0.0,15804.833333333334,1,1,1,0
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,128,8,18506.0,0.7142857142857143,7,1.0,0.0,0.0,17405.85714285714,0,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,129,9,13061.0,0.75,8,1.0,0.0,0.0,17543.375,1,0,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,130,10,10581.0,0.7777777777777778,9,1.0,0.0,0.0,17045.333333333332,1,1,0,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,131,11,11424.0,0.8,10,1.0,0.0,0.0,16398.9,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,132,12,19344.0,0.8181818181818182,11,1.0,0.0,0.0,15946.636363636364,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,133,13,19559.0,0.8333333333333334,12,1.0,0.0,0.0,16229.75,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,134,14,25051.0,0.8461538461538461,13,1.0,0.0,0.0,16485.846153846152,1,1,1,0
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,135,15,10581.0,0.7857142857142857,14,1.0,0.0,0.0,17097.64285714286,0,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,136,16,16003.0,0.8,15,1.0,0.0,0.0,16663.2,1,0,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,137,17,12759.0,0.8125,16,1.0,0.0,0.0,16621.9375,1,1,0,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,138,18,11875.0,0.8235294117647058,17,1.0,0.0,0.0,16394.70588235294,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,139,19,13990.0,0.8333333333333334,18,1.0,0.0,0.0,16143.611111111111,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,140,20,10581.0,0.8421052631578947,19,1.0,0.0,0.0,16030.263157894737,1,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,141,21,13935.0,0.85,20,1.0,0.0,0.0,15757.8,1,1,1,0
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,142,22,16003.0,0.8095238095238095,21,0.9444444444444444,0.0,0.0,15671.0,0,1,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,143,23,17223.0,0.8181818181818182,22,0.9473684210526316,0.0,0.0,15686.09090909091,1,0,1,0
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,144,24,16937.0,0.782608695652174,23,0.9,0.0,0.0,15752.91304347826,0,1,0,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,145,25,22616.0,0.7916666666666666,24,0.9047619047619048,0.0,0.0,15802.25,1,0,1,0
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,146,26,22330.0,0.76,25,0.9047619047619048,0.0,0.0,16074.8,0,1,0,0
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,147,27,25440.0,0.7307692307692307,26,0.8636363636363636,0.0,0.0,16315.384615384615,0,0,1,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,148,28,25551.0,0.7407407407407407,27,0.8636363636363636,0.3333333333333333,0.0,16653.333333333332,1,0,0,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,149,29,21428.0,0.75,28,0.8636363636363636,0.5,0.0,16971.10714285714,1,1,0,1
bWRj9XHmvXaq,5,bWRj9XHmvXaq_quiz_5,150,30,15469.0,0.7586206896551724,29,0.8695652173913043,0.5,0.0,17124.793103448275,1,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,1,1,28856.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,2,2,10295.0,0.0,1,0.0,0.0,0.0,28856.0,0,0,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,3,3,15884.0,0.5,2,1.0,0.0,0.0,19575.5,1,0,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,4,4,14532.0,0.6666666666666666,3,1.0,0.0,0.0,18345.0,1,1,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,5,5,25520.0,0.75,4,1.0,0.0,0.0,17391.75,1,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,6,6,18741.0,0.8,5,1.0,1.0,0.0,19017.4,1,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,7,7,17210.0,0.8333333333333334,6,1.0,1.0,0.0,18971.33333333333,1,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,8,8,14532.0,0.8571428571428571,7,1.0,1.0,0.0,18719.714285714286,1,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,9,9,21759.0,0.875,8,1.0,1.0,0.0,18196.25,1,1,1,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,10,10,14532.0,0.7777777777777778,9,0.8571428571428571,1.0,0.0,18592.11111111111,0,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,11,11,14532.0,0.8,10,0.875,1.0,0.0,18186.1,1,0,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,12,12,14532.0,0.8181818181818182,11,0.8888888888888888,1.0,0.0,17853.909090909092,1,1,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,13,13,15884.0,0.8333333333333334,12,0.9,1.0,0.0,17577.083333333332,1,1,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,14,14,32949.0,0.8461538461538461,13,0.9090909090909092,1.0,0.0,17446.846153846152,1,1,1,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,15,15,32807.0,0.7857142857142857,14,0.9090909090909092,0.5,0.0,18554.14285714286,0,1,1,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,16,16,26459.0,0.7333333333333333,15,0.9090909090909092,0.3333333333333333,0.0,19504.33333333333,0,0,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,17,17,26030.0,0.75,16,0.9166666666666666,0.3333333333333333,0.0,19939.0,1,0,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,18,18,24222.0,0.7058823529411765,17,0.8461538461538461,0.3333333333333333,0.0,20297.29411764706,0,1,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,19,19,14764.0,0.6666666666666666,18,0.8461538461538461,0.3333333333333333,0.0,20515.33333333333,0,0,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,20,20,27974.0,0.6842105263157895,19,0.8571428571428571,0.3333333333333333,0.0,20212.63157894737,1,0,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,21,21,23808.0,0.65,20,0.8571428571428571,0.3333333333333333,0.0,20600.7,0,1,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,22,22,14532.0,0.6190476190476191,21,0.8571428571428571,0.3333333333333333,0.0,20753.42857142857,0,0,1,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,23,23,27154.0,0.6363636363636364,22,0.8666666666666667,0.3333333333333333,0.0,20470.636363636364,1,0,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,24,24,23227.0,0.6086956521739131,23,0.8666666666666667,0.3333333333333333,0.0,20761.217391304348,0,1,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,25,25,29054.0,0.5833333333333334,24,0.8666666666666667,0.3333333333333333,0.0,20863.95833333333,0,0,1,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,26,26,32662.0,0.56,25,0.8666666666666667,0.3333333333333333,0.0,21191.56,0,0,0,0
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,27,27,18294.0,0.5384615384615384,26,0.8666666666666667,0.3333333333333333,0.0,21632.73076923077,0,0,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,28,28,23992.0,0.5555555555555556,27,0.875,0.3333333333333333,0.0,21509.07407407408,1,0,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,29,29,14532.0,0.5714285714285714,28,0.875,0.5,0.0,21597.75,1,1,0,1
cCanr1FJP4WP,1,cCanr1FJP4WP_quiz_1,30,30,12991.0,0.5862068965517241,29,0.8823529411764706,0.5,0.0,21354.103448275862,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,31,1,31958.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,32,2,31660.0,0.0,1,0.0,0.0,0.0,31958.0,0,0,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,33,3,15431.0,0.5,2,0.0,0.5,0.0,31809.0,1,0,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,34,4,15054.0,0.6666666666666666,3,1.0,0.5,0.0,26349.666666666668,1,1,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,35,5,15054.0,0.75,4,1.0,0.5,0.0,23525.75,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,36,6,25144.0,0.8,5,1.0,0.5,0.0,21831.4,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,37,7,21806.0,0.8333333333333334,6,1.0,0.6666666666666666,0.0,22383.5,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,38,8,28856.0,0.8571428571428571,7,1.0,0.6666666666666666,0.0,22301.0,1,1,1,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,39,9,15076.0,0.75,8,1.0,0.6666666666666666,0.0,23120.375,0,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,40,10,12991.0,0.7777777777777778,9,1.0,0.6666666666666666,0.0,22226.555555555555,1,0,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,41,11,29535.0,0.8,10,1.0,0.6666666666666666,0.0,21303.0,1,1,0,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,42,12,10295.0,0.7272727272727273,11,0.8571428571428571,0.6666666666666666,0.0,22051.36363636364,0,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,43,13,28011.0,0.75,12,0.875,0.6666666666666666,0.0,21071.666666666668,1,0,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,44,14,21559.0,0.7692307692307693,13,0.875,0.75,0.0,21605.46153846154,1,1,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,45,15,23808.0,0.7857142857142857,14,0.8888888888888888,0.75,0.0,21602.14285714286,1,1,1,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,46,16,15076.0,0.7333333333333333,15,0.8888888888888888,0.75,0.0,21749.2,0,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,47,17,23674.0,0.75,16,0.9,0.75,0.0,21332.125,1,0,1,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,48,18,20706.0,0.7058823529411765,17,0.9,0.75,0.0,21469.88235294117,0,1,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,49,19,23808.0,0.7222222222222222,18,0.9090909090909092,0.75,0.0,21427.444444444445,1,0,1,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,50,20,16983.0,0.6842105263157895,19,0.9090909090909092,0.75,0.0,21552.736842105263,0,1,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,51,21,16983.0,0.7,20,0.9166666666666666,0.75,0.0,21324.25,1,0,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,52,22,15590.0,0.7142857142857143,21,0.9230769230769232,0.75,0.0,21117.52380952381,1,1,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,53,23,13914.0,0.7272727272727273,22,0.9285714285714286,0.75,0.0,20866.272727272728,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,54,24,16201.0,0.7391304347826086,23,0.9333333333333332,0.75,0.0,20564.0,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,55,25,14160.0,0.75,24,0.9375,0.75,0.0,20382.20833333333,1,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,56,26,23808.0,0.76,25,0.9411764705882352,0.75,0.0,20133.32,1,1,1,0
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,57,27,10295.0,0.7307692307692307,26,0.9411764705882352,0.75,0.0,20274.653846153848,0,1,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,58,28,17555.0,0.7407407407407407,27,0.9444444444444444,0.75,0.0,19905.03703703704,1,0,1,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,59,29,14734.0,0.75,28,0.9473684210526316,0.75,0.0,19821.10714285714,1,1,0,1
cCanr1FJP4WP,2,cCanr1FJP4WP_quiz_2,60,30,16201.0,0.7586206896551724,29,0.95,0.75,0.0,19645.689655172413,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,61,1,14532.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,62,2,15884.0,1.0,1,1.0,0.0,0.0,14532.0,1,0,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,63,3,18294.0,1.0,2,1.0,0.0,0.0,15208.0,1,1,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,64,4,10295.0,1.0,3,1.0,0.0,0.0,16236.666666666666,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,65,5,14532.0,1.0,4,1.0,0.0,0.0,14751.25,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,66,6,10295.0,1.0,5,1.0,0.0,0.0,14707.4,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,67,7,32654.0,1.0,6,1.0,0.0,0.0,13972.0,1,1,1,0
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,68,8,18294.0,0.8571428571428571,7,1.0,0.0,0.0,16640.85714285714,0,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,69,9,15076.0,0.875,8,1.0,0.0,0.0,16847.5,1,0,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,70,10,10295.0,0.8888888888888888,9,1.0,0.0,0.0,16650.666666666668,1,1,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,71,11,15267.0,0.9,10,1.0,0.0,0.0,16015.1,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,72,12,33401.0,0.9090909090909092,11,1.0,0.0,0.0,15947.09090909091,1,1,1,0
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,73,13,14339.0,0.8333333333333334,12,1.0,0.0,0.0,17401.583333333332,0,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,74,14,10295.0,0.8461538461538461,13,1.0,0.0,0.0,17166.0,1,0,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,75,15,31057.0,0.8571428571428571,14,1.0,0.0,0.0,16675.214285714286,1,1,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,76,16,25470.0,0.8666666666666667,15,1.0,0.3333333333333333,0.0,17634.0,1,1,1,0
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,77,17,29208.0,0.8125,16,0.9230769230769232,0.3333333333333333,0.0,18123.75,0,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,78,18,33401.0,0.8235294117647058,17,0.9230769230769232,0.5,0.0,18775.76470588236,1,0,1,0
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,79,19,20936.0,0.7777777777777778,18,0.9230769230769232,0.4,0.0,19588.277777777777,0,1,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,80,20,14734.0,0.7894736842105263,19,0.9285714285714286,0.4,0.0,19659.21052631579,1,0,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,81,21,20075.0,0.8,20,0.9333333333333332,0.4,0.0,19412.95,1,1,0,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,82,22,15417.0,0.8095238095238095,21,0.9375,0.4,0.0,19444.47619047619,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,83,23,15884.0,0.8181818181818182,22,0.9411764705882352,0.4,0.0,19261.40909090909,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,84,24,15076.0,0.8260869565217391,23,0.9444444444444444,0.4,0.0,19114.565217391304,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,85,25,29033.0,0.8333333333333334,24,0.9473684210526316,0.4,0.0,18946.291666666668,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,86,26,14339.0,0.84,25,0.9473684210526316,0.5,0.0,19349.76,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,87,27,15267.0,0.8461538461538461,26,0.95,0.5,0.0,19157.03846153846,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,88,28,14737.0,0.8518518518518519,27,0.9523809523809524,0.5,0.0,19012.962962962964,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,89,29,20075.0,0.8571428571428571,28,0.9545454545454546,0.5,0.0,18860.25,1,1,1,1
cCanr1FJP4WP,3,cCanr1FJP4WP_quiz_3,90,30,29428.0,0.8620689655172413,29,0.9565217391304348,0.5,0.0,18902.13793103448,1,1,1,0
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,91,1,16983.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,92,2,14532.0,1.0,1,1.0,0.0,0.0,16983.0,1,0,0,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,93,3,14532.0,1.0,2,1.0,0.0,0.0,15757.5,1,1,0,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,94,4,14532.0,1.0,3,1.0,0.0,0.0,15349.0,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,95,5,15298.0,1.0,4,1.0,0.0,0.0,15144.75,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,96,6,14026.0,1.0,5,1.0,0.0,0.0,15175.4,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,97,7,15204.0,1.0,6,1.0,0.0,0.0,14983.833333333334,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,98,8,14026.0,1.0,7,1.0,0.0,0.0,15015.285714285714,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,99,9,14026.0,1.0,8,1.0,0.0,0.0,14891.625,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,100,10,12983.0,1.0,9,1.0,0.0,0.0,14795.444444444443,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,101,11,14026.0,1.0,10,1.0,0.0,0.0,14614.2,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,102,12,15076.0,1.0,11,1.0,0.0,0.0,14560.727272727272,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,103,13,21346.0,1.0,12,1.0,0.0,0.0,14603.666666666666,1,1,1,0
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,104,14,12983.0,0.9230769230769232,13,1.0,0.0,0.0,15122.307692307691,0,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,105,15,15957.0,0.9285714285714286,14,1.0,0.0,0.0,14969.5,1,0,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,106,16,13914.0,0.9333333333333332,15,1.0,0.0,0.0,15035.333333333334,1,1,0,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,107,17,31115.0,0.9375,16,1.0,0.0,0.0,14965.25,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,108,18,24081.0,0.9411764705882352,17,1.0,1.0,0.0,15915.235294117649,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,109,19,29345.0,0.9444444444444444,18,1.0,1.0,0.0,16368.888888888889,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,110,20,15076.0,0.9473684210526316,19,1.0,1.0,0.0,17051.842105263157,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,111,21,28427.0,0.95,20,1.0,1.0,0.0,16953.05,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,112,22,26459.0,0.9523809523809524,21,1.0,1.0,0.0,17499.428571428572,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,113,23,16983.0,0.9545454545454546,22,1.0,1.0,0.0,17906.68181818182,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,114,24,23726.0,0.9565217391304348,23,1.0,1.0,0.0,17866.521739130436,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,115,25,15076.0,0.9583333333333334,24,1.0,1.0,0.0,18110.666666666668,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,116,26,17297.0,0.96,25,1.0,1.0,0.0,17989.28,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,117,27,14026.0,0.9615384615384616,26,1.0,1.0,0.0,17962.653846153848,1,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,118,28,24361.0,0.9629629629629628,27,1.0,1.0,0.0,17816.85185185185,1,1,1,0
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,119,29,29324.0,0.9285714285714286,28,1.0,1.0,0.0,18050.571428571428,0,1,1,1
cCanr1FJP4WP,4,cCanr1FJP4WP_quiz_4,120,30,15204.0,0.9310344827586208,29,1.0,1.0,0.3333333333333333,18439.310344827587,1,0,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,121,1,14532.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,122,2,32490.0,1.0,1,1.0,0.0,0.0,14532.0,1,0,0,0
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,123,3,14678.0,0.5,2,1.0,0.0,0.0,23511.0,0,1,0,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,124,4,14339.0,0.6666666666666666,3,1.0,0.0,0.0,20566.666666666668,1,0,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,125,5,14532.0,0.75,4,1.0,0.0,0.0,19009.75,1,1,0,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,126,6,18130.0,0.8,5,1.0,0.0,0.0,18114.2,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,127,7,29208.0,0.8333333333333334,6,1.0,0.0,0.0,18116.83333333333,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,128,8,19809.0,0.8571428571428571,7,1.0,1.0,0.0,19701.28571428572,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,129,9,14678.0,0.875,8,1.0,1.0,0.0,19714.75,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,130,10,12991.0,0.8888888888888888,9,1.0,1.0,0.0,19155.11111111111,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,131,11,14026.0,0.9,10,1.0,1.0,0.0,18538.7,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,132,12,20706.0,0.9090909090909092,11,1.0,1.0,0.0,18128.454545454544,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,133,13,20936.0,0.9166666666666666,12,1.0,1.0,0.0,18343.25,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,134,14,31584.0,0.9230769230769232,13,1.0,1.0,0.0,18542.69230769231,1,1,1,0
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,135,15,12991.0,0.8571428571428571,14,1.0,0.5,0.0,19474.214285714286,0,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,136,16,16983.0,0.8666666666666667,15,1.0,0.5,0.0,19042.0,1,0,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,137,17,14339.0,0.875,16,1.0,0.5,0.0,18913.3125,1,1,0,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,138,18,14532.0,0.8823529411764706,17,1.0,0.5,0.0,18644.235294117647,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,139,19,15298.0,0.8888888888888888,18,1.0,0.5,0.0,18415.777777777777,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,140,20,12991.0,0.8947368421052632,19,1.0,0.5,0.0,18251.68421052632,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,141,21,14532.0,0.9,20,1.0,0.5,0.0,17988.65,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,142,22,16983.0,0.9047619047619048,21,1.0,0.5,0.0,17824.04761904762,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,143,23,15298.0,0.9090909090909092,22,1.0,0.5,0.0,17785.81818181818,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,144,24,18130.0,0.9130434782608696,23,1.0,0.5,0.0,17677.652173913044,1,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,145,25,27974.0,0.9166666666666666,24,1.0,0.5,0.0,17696.5,1,1,1,0
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,146,26,20880.0,0.88,25,1.0,0.5,0.0,18107.6,0,1,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,147,27,28904.0,0.8846153846153846,26,1.0,0.5,0.0,18214.23076923077,1,0,1,1
cCanr1FJP4WP,5,cCanr1FJP4WP_quiz_5,148,28,29208.0,0.8888888888888888,27,1.0,0.6666666666666666,0.0,18610.14814814815,1,1,0,1
